keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
business process automation platform,60,260,37,23.11,I,business process automation,ok,,,,,,,,,,
etsy digital products ideas,61,70,20,0,C,digital product ideas,ok,,,,,,,,,,
business process automation solution company,62,70,20,0,"L,C",business process automation,ok,,,,,,,,,,
business process automation meaning,63,210,31,2.2,I,business process automation,ok,,,,,,,,,,
use case template examples,64,110,16,0,I,use case template,ok,,,,,,,,,,
use case template example,65,110,16,0,I,use case template,ok,,,,,,,,,,
power automate use cases,66,140,21,3.92,I,automation use case,ok,,,,,,,,,,
network automation use cases,67,70,10,0,I,automation use case,ok,,,,,,,,,,
automated customer service pros and cons,68,50,7,0,I,customer service automation,ok,,,,,,,,,,
what is automated customer service,69,210,33,3.3,I,customer service automation,ok,,,,,,,,,,
define business process automation,70,210,34,2.2,I,business process automation,ok,,,,,,,,,,
what is customer service automation,71,210,35,3.3,I,customer service automation,ok,,,,,,,,,,
autom customer service,72,50,8,0.61,I,customer service automation,ok,,,,,,,,,,
100 digital product ideas,73,110,19,0.36,I,digital product ideas,ok,,,,,,,,,,
business process automation definition,74,210,38,2.2,I,business process automation,ok,,,,,,,,,,
business process automation workflow,75,170,31,23.75,I,business process automation,ok,,,,,,,,,,
automate business process with workflows,76,170,32,23.75,I,business process automation,ok,,,,,,,,,,
template for use case diagram,77,90,17,1.71,I,use case template,ok,,,,,,,,,,
customer journey analytics use cases,78,50,11,0,"I,N",customer use cases,ok,,,,,,,,,,
bpa business process automation,79,170,34,12.19,I,business process automation,ok,,,,,,,,,,
salesforce business process automation,80,90,18,7.91,I,business process automation,ok,,,,,,,,,,
business process automation workflows,81,170,35,23.75,I,business process automation,ok,,,,,,,,,,
club automation customer service,82,50,11,3.06,I,customer service automation,ok,,,,,,,,,,
business process automation open source,83,90,21,0,I,business process automation,ok,,,,,,,,,,
business process automation software open source,84,90,22,0,I,business process automation,ok,,,,,,,,,,
open source business process automation,85,90,22,0,I,business process automation,ok,,,,,,,,,,
etsy digital product ideas,86,70,17,0,I,digital product ideas,ok,,,,,,,,,,
business process automation in healthcare,87,70,17,0,I,business process automation,ok,,,,,,,,,,
use case description template,88,50,12,0,I,use case template,ok,,,,,,,,,,
use case document template,89,50,12,0,I,use case template,ok,,,,,,,,,,
business use cases template,90,110,28,1.73,I,use case template,ok,,,,,,,,,,
robotic process automation use cases in banking,91,70,18,0,I,automation use case,ok,,,,,,,,,,
customer service and support automation,92,110,29,0,I,customer service automation,ok,,,,,,,,,,
automation direct customer service,93,50,13,4,I,customer service automation,ok,,,,,,,,,,
business process automation strategy,94,90,25,0,I,business process automation,ok,,,,,,,,,,
healthcare business process automation,95,70,20,0,I,business process automation,ok,,,,,,,,,,
customer data platform use cases,96,70,20,10.08,I,customer use cases,ok,,,,,,,,,,
use case documentation template,97,50,15,0,I,use case template,ok,,,,,,,,,,
use case template document,98,50,15,0,I,use case template,ok,,,,,,,,,,
business use case template,99,110,35,1.73,I,use case template,ok,,,,,,,,,,
use case diagram software,100,70,22,0,I,software use cases,ok,,,,,,,,,,
software for use case diagram,101,70,22,0,I,software use cases,ok,,,,,,,,,,
use cases document template,102,50,16,0,I,use case template,ok,,,,,,,,,,
software for use case,103,70,23,0,I,software use cases,ok,,,,,,,,,,
agile use case template,104,70,23,0,I,use case template,ok,,,,,,,,,,
automated customer service definition,105,70,23,0,I,customer service automation,ok,,,,,,,,,,
crm use case,106,90,31,5.98,I,crm use cases,ok,,,,,,,,,,
software to make use case diagram,107,70,24,0,I,software use cases,ok,,,,,,,,,,
use case document templates,108,50,17,0,I,use case template,ok,,,,,,,,,,
digital product ideas to sell,109,90,32,0.27,I,digital product ideas,ok,,,,,,,,,,
use case diagrams software,110,70,25,0,I,software use cases,ok,,,,,,,,,,
use case template agile,111,70,25,0,I,use case template,ok,,,,,,,,,,
sap business process automation,112,50,22,7.1,"I,N",business process automation,ok,,,,,,,,,,
healthcare chatbot use cases,113,70,26,0,I,chatbot use case,ok,,,,,,,,,,
healthcare chatbot use case,114,70,26,0,I,chatbot use case,ok,,,,,,,,,,
business process automation software vendors,115,70,26,0,I,business process automation,ok,,,,,,,,,,
crm use cases,116,90,34,5.98,I,crm use case,ok,,,,,,,,,,
business process automation sap,117,50,23,7.1,"I,N",business process automation,ok,,,,,,,,,,
use case software,118,70,27,0,I,software use cases,ok,,,,,,,,,,
use case in software,119,70,27,0,I,software use cases,ok,,,,,,,,,,
use cases software engineering,120,70,27,0,I,software use cases,ok,,,,,,,,,,
how to automate customer service,121,90,35,8.57,I,customer service automation,ok,,,,,,,,,,
automated services customer relationship,122,70,28,0,I,customer service automation,ok,,,,,,,,,,
automated service customer relationship,123,70,28,0,I,customer service automation,ok,,,,,,,,,,
use cases software,124,70,29,0,I,software use cases,ok,,,,,,,,,,
automated customer service responses,125,50,21,0,I,customer service automation,ok,,,,,,,,,,
marketing automation workflow examples,126,70,30,0,I,workflow automation examples,ok,,,,,,,,,,
how to automate business processes,127,70,31,0,I,business process automation,ok,,,,,,,,,,
automate your business process,128,70,31,0,I,business process automation,ok,,,,,,,,,,
use case software engineering,129,70,31,0,I,software use cases,ok,,,,,,,,,,
use cases in software engineering,130,70,31,0,I,software use cases,ok,,,,,,,,,,
use case project management,131,50,22,2.59,I,project management use case,ok,,,,,,,,,,
automated customer service examples,132,50,22,2.28,I,customer service automation,ok,,,,,,,,,,
software engineering use cases,133,70,33,0,I,software use cases,ok,,,,,,,,,,
business process management workflow automation,134,50,24,0,I,business process automation,ok,,,,,,,,,,
use case in software engineering,135,70,34,0,I,software use cases,ok,,,,,,,,,,
use case diagram in software engineering,136,70,34,0,I,software use cases,ok,,,,,,,,,,
use case diagrams in software engineering,137,70,34,0,I,software use cases,ok,,,,,,,,,,
software engineering use case,138,70,34,0,I,software use cases,ok,,,,,,,,,,
software use case diagram,139,70,34,0,I,software use cases,ok,,,,,,,,,,
use case diagram software engineering,140,70,35,0,I,software use cases,ok,,,,,,,,,,
generative ai use cases in healthcare,141,70,35,3.39,I,generative ai use cases,ok,,,,,,,,,,
dpss customer service center self service automated system,142,70,35,0,I,customer service automation,ok,,,,,,,,,,
customer service automation examples,143,50,25,0,I,customer service automation,ok,,,,,,,,,,
business process automation methodology,144,50,26,0,I,business process automation,ok,,,,,,,,,,
customer use case,145,50,26,10.44,I,customer use cases,ok,,,,,,,,,,
business process automation trends,146,50,27,0,I,business process automation,ok,,,,,,,,,,
customer service automated responses,147,50,27,0,I,customer service automation,ok,,,,,,,,,,
use cases project management,148,50,29,2.59,I,project management use case,ok,,,,,,,,,,
project management use cases,149,50,30,2.59,I,project management use case,ok,,,,,,,,,,
automated customer service solutions,150,50,37,0,"I,N",customer service automation,ok,,,,,,,,,,
automated customer support services,151,50,31,0,I,customer service automation,ok,,,,,,,,,,
chatbot healthcare use cases,152,50,35,0,I,chatbot use case,ok,,,,,,,,,,
automation for customer service,153,50,35,0,I,customer service automation,ok,,,,,,,,,,
use case template excel,154,50,13,0,I,use case template,irrelevant,,,,,,,,,,
use case excel template,155,50,25,0,I,use case template,irrelevant,,,,,,,,,,
use case templates in excel,156,50,13,0,I,use case template,irrelevant,,,,,,,,,,
use cases template excel,157,50,13,0,I,use case template,irrelevant,,,,,,,,,,
